microFaces RMS diag_mesh_0 diag_mesh_1 max mean min n_samples
29000 0.264053076505661 182.76820373535156 182.03653480373652 4.303614139556885 0.11005933582782745 2.778673115244601e-05 4066 
3000 0.5337710380554199 182.76820373535156 180.8603713997409 4.9397969245910645 0.3071726858615875 1.828056338126771e-05 4066 
30000 0.26840031147003174 182.76820373535156 182.03653480373652 5.1345930099487305 0.10392635315656662 0.0 4066 
31000 0.2055855095386505 182.76820373535156 182.03653480373652 2.895901679992676 0.09132135659456253 1.1472631058495608e-06 4066 
32000 0.19666419923305511 182.76820373535156 182.03653480373652 2.763467788696289 0.09141219407320023 2.1192716303630732e-05 4066 
33000 0.1942313313484192 182.76820373535156 182.03653480373652 2.427600860595703 0.09109155833721161 1.1472631058495608e-06 4066 
34000 0.2027626782655716 182.76820373535156 182.03653480373652 3.100613832473755 0.08968861401081085 3.4921642509289086e-05 4066 
35000 0.21373538672924042 182.76820373535156 182.03653480373652 2.81577730178833 0.0914347916841507 1.4079116226639599e-05 4066 
36000 0.22028079628944397 182.76820373535156 182.03653480373652 3.100613832473755 0.09218938648700714 1.5697401977377012e-05 4066 
37000 0.22871053218841553 182.76820373535156 182.03653480373652 3.1595327854156494 0.09120069444179535 2.778673115244601e-05 4066 
38000 0.19810162484645844 182.76820373535156 182.03653480373652 3.0228524208068848 0.0850418284535408 4.4826828116129036e-07 4066 
39000 0.201691672205925 182.76820373535156 182.03653480373652 2.9587299823760986 0.0872589647769928 2.1192716303630732e-05 4066 
4000 0.498601496219635 182.76820373535156 180.92512359168043 5.156096935272217 0.2712181508541107 0.0 4066 
40000 0.19697925448417664 182.76820373535156 182.03653480373652 2.9751665592193604 0.08371500670909882 3.9638763382754405e-09 4066 
41000 0.1783124953508377 182.76820373535156 182.03653480373652 2.9509117603302 0.0819728821516037 3.214133585061063e-06 4066 
42000 0.6177926063537598 182.76820373535156 182.03653480373652 2.5956552028656006 0.5527300238609314 0.004655813332647085 4066 
43000 0.18920108675956726 182.76820373535156 182.03653480373652 2.9587299823760986 0.0801401361823082 0.0 4066 
44000 0.6045223474502563 182.76820373535156 182.03653480373652 2.763467788696289 0.5419566631317139 0.018594877794384956 4066 
45000 0.17261721193790436 182.76820373535156 182.03653480373652 2.770963191986084 0.07657957822084427 2.7292626327835023e-05 4066 
46000 0.19307208061218262 182.76820373535156 182.03653480373652 3.100613832473755 0.08199475705623627 1.1511109732964542e-05 4066 
47000 0.18374766409397125 182.76820373535156 182.11552066699318 2.8998358249664307 0.08061496913433075 8.883197551767807e-06 4066 
48000 0.17822816967964172 182.76820373535156 182.11552066699318 2.9751665592193604 0.07802306860685349 4.4826828116129036e-07 4066 
49000 0.1969359666109085 182.76820373535156 182.11552066699318 2.972959041595459 0.08276532590389252 0.0 4066 
5000 0.4878450036048889 182.76820373535156 180.94296708071718 5.152087688446045 0.25937122106552124 1.422481636836892e-05 4066 
50000 0.18541193008422852 182.76820373535156 182.11552066699318 3.1595327854156494 0.07711024582386017 1.3128476894053165e-05 4066 
51000 0.17504939436912537 182.76820373535156 182.11625880635987 2.767620325088501 0.07634629309177399 6.581495199498022e-06 4066 
52000 0.1740604192018509 182.76820373535156 182.11625880635987 2.972959041595459 0.07640516012907028 1.5697401977377012e-05 4066 
53000 0.15736724436283112 182.76820373535156 182.11625880635987 2.705003499984741 0.07151500880718231 6.581495199498022e-06 4066 
54000 0.1860470324754715 182.76820373535156 182.3928240986326 3.0228524208068848 0.0763406977057457 6.581495199498022e-06 4066 
55000 0.18078485131263733 182.76820373535156 182.3928240986326 2.8998358249664307 0.0763181820511818 4.4826828116129036e-07 4066 
56000 0.17685943841934204 182.76820373535156 182.3928240986326 2.5449342727661133 0.07607874274253845 1.1511109732964542e-05 4066 
57000 0.16729110479354858 182.76820373535156 182.3928240986326 2.8998358249664307 0.07434909045696259 6.2390579842031e-05 4066 
58000 0.16575998067855835 182.76820373535156 182.3928240986326 2.5538763999938965 0.07168108224868774 1.498976143921027e-05 4066 
59000 0.17975157499313354 182.76820373535156 182.3928240986326 3.100613832473755 0.0738469734787941 3.0020139547559666e-06 4066 
6000 0.4390590786933899 182.76820373535156 180.9910914873593 4.232005596160889 0.23223763704299927 0.0001445687230443582 4066 
60000 0.16179022192955017 182.76820373535156 182.3928240986326 2.798637628555298 0.06918758898973465 1.4079116226639599e-05 4066 
61000 0.15370017290115356 182.76820373535156 182.3928240986326 2.767620325088501 0.06742357462644577 2.3811451228539227e-06 4066 
62000 0.17430026829242706 182.76820373535156 182.3928240986326 2.895901679992676 0.07134014368057251 7.490911229979247e-06 4066 
63000 0.1679113805294037 182.76820373535156 182.3928240986326 2.955878973007202 0.07072662562131882 3.211552029824816e-05 4066 
64000 0.17887458205223083 182.76820373535156 182.3928240986326 2.9509117603302 0.07330632954835892 7.392079623969039e-06 4066 
65000 0.1859627217054367 182.76820373535156 182.3928240986326 2.955878973007202 0.07070998102426529 6.581495199498022e-06 4066 
66000 0.1489766240119934 182.76820373535156 182.3928240986326 2.1321003437042236 0.06733649969100952 2.3811451228539227e-06 4066 
67000 0.18890252709388733 182.76820373535156 182.3928240986326 3.1595327854156494 0.07361549139022827 6.581495199498022e-06 4066 
68000 0.18340405821800232 182.76820373535156 182.42075003009987 2.955878973007202 0.07014399766921997 8.883197551767807e-06 4066 
69000 0.17180798947811127 182.76820373535156 182.42075003009987 2.9587299823760986 0.0676075890660286 4.892347533314023e-06 4066 
7000 0.45239922404289246 182.76820373535156 181.02525511892063 4.9397969245910645 0.22790879011154175 0.00017581306747160852 4066 
70000 0.1712106317281723 182.76820373535156 182.42075003009987 2.763467788696289 0.06903566420078278 6.581495199498022e-06 4066 
71000 0.16508843004703522 182.76820373535156 182.42075003009987 2.770963191986084 0.06819615513086319 0.0 4066 
72000 0.18798647820949554 182.76820373535156 182.42075003009987 2.8998358249664307 0.0706505998969078 6.581495199498022e-06 4066 
73000 0.15297918021678925 182.76820373535156 182.42075003009987 2.955878973007202 0.06451532244682312 1.5697401977377012e-05 4066 
74000 0.17727328836917877 182.76820373535156 182.42075003009987 3.0228524208068848 0.06753344088792801 4.4826828116129036e-07 4066 
75000 0.17205704748630524 182.76820373535156 182.42075003009987 2.763467788696289 0.0688401311635971 1.5047404303913936e-05 4066 
76000 0.1702542006969452 182.76820373535156 182.42075003009987 2.763467788696289 0.06744475662708282 1.4079116226639599e-05 4066 
77000 0.1599210798740387 182.76820373535156 182.42075003009987 2.8998358249664307 0.06698942929506302 1.4198512872098945e-05 4066 
78000 0.1474384069442749 182.76820373535156 182.42075003009987 2.5187783241271973 0.06324891746044159 1.2402365427988116e-06 4066 
79000 0.16493991017341614 182.76820373535156 182.42075003009987 2.767620325088501 0.06764790415763855 8.883197551767807e-06 4066 
8000 0.3821629583835602 182.76820373535156 181.02525511892063 4.181950092315674 0.19389548897743225 1.6176489225472324e-05 4066 
80000 0.1824212223291397 182.76820373535156 182.42075003009987 2.9587299823760986 0.06878963857889175 1.5529880329268053e-05 4066 
81000 0.16729341447353363 182.76820373535156 182.42075003009987 2.5411667823791504 0.06776677072048187 8.883197551767807e-06 4066 
82000 0.17762553691864014 182.76820373535156 182.42075003009987 3.1595327854156494 0.06634493917226791 2.1192716303630732e-05 4066 
83000 0.18645033240318298 182.76820373535156 182.42075003009987 2.955878973007202 0.06842660158872604 2.6633142624632455e-05 4066 
84000 0.15915131568908691 182.76820373535156 182.42075003009987 2.9751665592193604 0.063583604991436 3.214133585061063e-06 4066 
85000 0.17591972649097443 182.76820373535156 182.42075003009987 2.9751665592193604 0.06672254204750061 2.0235318061168073e-06 4066 
86000 0.19966158270835876 182.76820373535156 182.42075003009987 3.1595327854156494 0.07059972733259201 4.892347533314023e-06 4066 
87000 0.15115974843502045 182.76820373535156 182.42075003009987 2.798637628555298 0.06151431426405907 2.0235318061168073e-06 4066 
88000 0.1661226749420166 182.76820373535156 182.42075003009987 2.9587299823760986 0.06346695870161057 4.892347533314023e-06 4066 
89000 0.17849606275558472 182.76820373535156 182.53886898766712 2.895901679992676 0.0658850222826004 2.3811451228539227e-06 4066 
9000 0.3737400770187378 182.76820373535156 181.02525511892063 5.156096935272217 0.17560778558254242 8.650175004731864e-05 4066 
90000 0.1634187400341034 182.76820373535156 182.53886898766712 2.5538763999938965 0.06337951123714447 2.0235318061168073e-06 4066 
91000 0.17832890152931213 182.76820373535156 182.53886898766712 2.955878973007202 0.0654224157333374 4.892347533314023e-06 4066 
92000 0.17309130728244781 182.76820373535156 182.53886898766712 3.1595327854156494 0.06297539174556732 3.211552029824816e-05 4066 
93000 0.16353517770767212 182.76820373535156 182.53886898766712 2.895901679992676 0.0626559928059578 2.155507172574289e-05 4066 
94000 0.15653735399246216 182.76820373535156 182.53886898766712 2.8998358249664307 0.06223497912287712 1.2402365427988116e-06 4066 
95000 0.15897339582443237 182.76820373535156 182.53886898766712 2.724058151245117 0.06243894249200821 2.7390638933866285e-05 4066 
96000 0.16217678785324097 182.76820373535156 182.53886898766712 3.100613832473755 0.060435838997364044 1.5563105989713222e-05 4066 
97000 0.16639062762260437 182.76820373535156 182.53886898766712 2.8998358249664307 0.06159146875143051 1.2402365427988116e-06 4066 
98000 0.16070137917995453 182.76820373535156 182.53886898766712 2.627929210662842 0.062009815126657486 1.808502020139713e-05 4066 
99000 0.17460083961486816 182.76820373535156 182.53886898766712 3.1595327854156494 0.06243644654750824 3.214133585061063e-06 4066 
